Filename;Segment;WC;WPS;Sixltr;Dic;funct;pronoun;ppron;i;we;you;shehe;they;ipron;article;verb;auxverb;past;present;future;adverb;preps;conj;negate;quant;number;swear;social;family;friend;humans;affect;posemo;negemo;anx;anger;sad;cogmech;insight;cause;discrep;tentat;certain;inhib;incl;excl;percept;see;hear;feel;bio;body;health;sexual;ingest;relativ;motion;space;time;work;achieve;leisure;home;money;relig;death;assent;nonfl;filler;AllPunc;Period;Comma;Colon;SemiC;QMark;Exclam;Dash;Quote;Apostro;Parenth;OtherP
lula_df_texto_contra.txt;2553;22;22,00;27,27;86,36;45,45;13,64;13,64;0,00;0,00;13,64;13,64;0,00;13,64;13,64;9,09;4,55;0,00;9,09;0,00;0,00;4,55;4,55;4,55;18,18;0,00;0,00;13,64;0,00;0,00;13,64;13,64;0,00;13,64;0,00;4,55;13,64;36,36;0,00;0,00;4,55;4,55;4,55;4,55;9,09;4,55;0,00;0,00;0,00;0,00;4,55;4,55;0,00;0,00;9,09;18,18;4,55;13,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,55;0,00;0,00;0,00;18,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,09;0,00;9,09
lula_df_texto_contra.txt;2554;6;6,00;33,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;133,33;0,00;0,00;33,33;0,00;0,00;0,00;0,00;0,00;33,33;0,00;66,67
lula_df_texto_contra.txt;2555;13;13,00;30,77;46,15;38,46;15,38;15,38;0,00;0,00;15,38;15,38;0,00;15,38;15,38;7,69;7,69;0,00;7,69;0,00;0,00;15,38;15,38;0,00;0,00;0,00;0,00;15,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;38,46;7,69;7,69;0,00;0,00;0,00;0,00;30,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,69;0,00;15,38;15,38;0,00;7,69;0,00;0,00;0,00;0,00;0,00;0,00;15,38;0,00;61,54;0,00;0,00;15,38;0,00;0,00;0,00;0,00;0,00;15,38;0,00;30,77
lula_df_texto_contra.txt;2556;10;10,00;60,00;50,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;20,00;0,00;20,00;0,00;20,00;10,00;20,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;20,00
lula_df_texto_contra.txt;2557;3;3,00;33,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0,00;33,33;0,00;0,00;0,00;0,00;0,00;66,67;0,00;100,00
lula_df_texto_contra.txt;2558;5;5,00;60,00;60,00;20,00;20,00;20,00;0,00;0,00;20,00;20,00;0,00;20,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;20,00;0,00;0,00;0,00;20,00;0,00;20,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;20,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;40,00;40,00;0,00;20,00
lula_df_texto_contra.txt;2559;8;8,00;25,00;62,50;25,00;12,50;12,50;0,00;0,00;12,50;12,50;0,00;12,50;12,50;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;0,00;12,50;12,50;0,00;0,00;12,50;0,00;0,00;0,00;0,00;0,00;0,00;12,50;0,00;0,00;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;0,00;0,00;0,00;0,00;0,00;12,50;0,00;12,50;12,50;12,50;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;112,50;0,00;37,50;0,00;0,00;0,00;0,00;0,00;25,00;25,00;0,00;25,00
lula_df_texto_contra.txt;2560;12;12,00;41,67;66,67;41,67;8,33;8,33;0,00;0,00;8,33;8,33;0,00;8,33;8,33;8,33;8,33;0,00;0,00;0,00;8,33;8,33;0,00;8,33;0,00;0,00;0,00;8,33;0,00;0,00;8,33;16,67;8,33;8,33;8,33;8,33;0,00;33,33;16,67;8,33;16,67;0,00;0,00;0,00;0,00;16,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,33;8,33;0,00;0,00;16,67;0,00;16,67;0,00;0,00;0,00;0,00;0,00;8,33;0,00;0,00;33,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,67;0,00;16,67
lula_df_texto_contra.txt;2561;17;17,00;29,41;76,47;35,29;11,76;5,88;0,00;0,00;5,88;5,88;0,00;11,76;5,88;5,88;0,00;0,00;11,76;0,00;5,88;17,65;0,00;0,00;0,00;5,88;0,00;5,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35,29;5,88;0,00;0,00;0,00;0,00;17,65;17,65;0,00;5,88;0,00;5,88;0,00;0,00;0,00;0,00;0,00;17,65;47,06;17,65;17,65;23,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,76;0,00;23,53
lula_df_texto_contra.txt;2562;16;16,00;18,75;68,75;37,50;6,25;0,00;0,00;0,00;0,00;0,00;0,00;6,25;0,00;12,50;6,25;0,00;12,50;0,00;0,00;18,75;18,75;0,00;6,25;0,00;0,00;6,25;0,00;0,00;12,50;12,50;12,50;0,00;0,00;0,00;0,00;50,00;0,00;6,25;6,25;12,50;0,00;6,25;31,25;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;31,25;12,50;6,25;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;56,25;0,00;6,25;6,25;0,00;0,00;0,00;0,00;12,50;12,50;0,00;18,75
