Filename;Segment;WC;WPS;Sixltr;Dic;funct;pronoun;ppron;i;we;you;shehe;they;ipron;article;verb;auxverb;past;present;future;adverb;preps;conj;negate;quant;number;swear;social;family;friend;humans;affect;posemo;negemo;anx;anger;sad;cogmech;insight;cause;discrep;tentat;certain;inhib;incl;excl;percept;see;hear;feel;bio;body;health;sexual;ingest;relativ;motion;space;time;work;achieve;leisure;home;money;relig;death;assent;nonfl;filler;AllPunc;Period;Comma;Colon;SemiC;QMark;Exclam;Dash;Quote;Apostro;Parenth;OtherP
lula_df_texto_contra.txt;11;11;11,00;72,73;27,27;9,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,09;0,00;9,09;0,00;9,09;0,00;9,09;0,00;0,00;0,00;0,00;0,00;0,00;9,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,91;9,09;0,00;9,09;0,00;0,00;0,00;0,00;0,00;18,18;0,00;54,55
lula_df_texto_contra.txt;12;5;5,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;160,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;80,00
lula_df_texto_contra.txt;13;23;23,00;21,74;91,30;47,83;13,04;8,70;0,00;0,00;8,70;0,00;8,70;4,35;8,70;17,39;8,70;4,35;4,35;0,00;8,70;4,35;4,35;8,70;0,00;0,00;0,00;8,70;0,00;0,00;8,70;17,39;13,04;4,35;0,00;0,00;0,00;34,78;0,00;0,00;0,00;0,00;4,35;4,35;13,04;13,04;4,35;0,00;0,00;4,35;0,00;0,00;0,00;0,00;13,04;39,13;17,39;13,04;8,70;8,70;4,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,43;0,00;8,70;0,00;0,00;0,00;0,00;0,00;8,70;8,70;0,00;4,35
lula_df_texto_contra.txt;14;2;2,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;100,00
lula_df_texto_contra.txt;15;5;5,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;160,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;80,00
lula_df_texto_contra.txt;16;8;8,00;37,50;12,50;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;12,50;0,00;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;0,00;0,00;112,50;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;62,50
lula_df_texto_contra.txt;17;11;11,00;27,27;54,55;27,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,09;0,00;9,09;0,00;0,00;9,09;18,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,27;0,00;0,00;0,00;0,00;9,09;0,00;18,18;0,00;9,09;0,00;0,00;9,09;0,00;0,00;0,00;0,00;18,18;36,36;18,18;9,09;18,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;72,73;0,00;0,00;18,18;0,00;0,00;0,00;0,00;0,00;18,18;0,00;36,36
lula_df_texto_contra.txt;18;8;8,00;25,00;87,50;50,00;25,00;25,00;0,00;0,00;25,00;12,50;25,00;0,00;12,50;12,50;12,50;0,00;12,50;0,00;0,00;12,50;0,00;0,00;0,00;0,00;25,00;25,00;0,00;0,00;0,00;12,50;12,50;0,00;0,00;0,00;0,00;12,50;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,50;12,50;0,00;0,00;12,50;37,50;12,50;0,00;0,00;0,00;0,00;0,00;12,50;0,00;0,00;0,00;0,00;0,00;0,00;37,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;12,50
lula_df_texto_contra.txt;19;11;11,00;27,27;54,55;27,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,09;0,00;9,09;0,00;0,00;9,09;18,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,27;0,00;0,00;0,00;0,00;9,09;0,00;18,18;0,00;9,09;0,00;0,00;9,09;0,00;0,00;0,00;0,00;18,18;36,36;18,18;9,09;18,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;72,73;0,00;0,00;18,18;0,00;0,00;0,00;0,00;0,00;18,18;0,00;36,36
lula_df_texto_contra.txt;20;25;25,00;12,00;84,00;52,00;16,00;16,00;0,00;0,00;16,00;12,00;4,00;12,00;24,00;8,00;4,00;0,00;8,00;0,00;0,00;16,00;12,00;0,00;20,00;0,00;4,00;24,00;0,00;0,00;12,00;16,00;8,00;8,00;0,00;0,00;8,00;36,00;0,00;4,00;4,00;12,00;4,00;0,00;20,00;0,00;4,00;0,00;0,00;0,00;8,00;4,00;0,00;0,00;8,00;16,00;0,00;12,00;16,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;28,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;4,00
lula_df_texto_contra.txt;21;23;23,00;30,43;78,26;56,52;30,43;21,74;0,00;0,00;17,39;21,74;0,00;30,43;17,39;17,39;4,35;0,00;13,04;0,00;4,35;17,39;21,74;0,00;4,35;0,00;8,70;30,43;0,00;0,00;4,35;13,04;4,35;8,70;0,00;0,00;0,00;43,48;0,00;8,70;13,04;8,70;4,35;0,00;17,39;13,04;4,35;0,00;0,00;4,35;4,35;0,00;0,00;4,35;4,35;13,04;4,35;17,39;8,70;0,00;0,00;0,00;0,00;0,00;0,00;4,35;4,35;8,70;0,00;13,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,70;0,00;4,35
lula_df_texto_contra.txt;22;13;13,00;61,54;46,15;30,77;7,69;7,69;0,00;0,00;7,69;7,69;0,00;7,69;7,69;7,69;7,69;0,00;7,69;0,00;0,00;15,38;0,00;0,00;0,00;0,00;7,69;15,38;7,69;0,00;7,69;7,69;7,69;0,00;0,00;0,00;0,00;23,08;0,00;0,00;0,00;0,00;0,00;7,69;15,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,38;7,69;15,38;0,00;0,00;7,69;7,69;7,69;0,00;0,00;0,00;0,00;7,69;0,00;69,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,38;0,00;53,85
lula_df_texto_contra.txt;23;3;3,00;66,67;66,67;33,33;33,33;33,33;0,00;0,00;33,33;33,33;0,00;33,33;33,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,33;33,33;0,00;0,00;33,33;33,33;0,00;33,33;0,00;33,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;166,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;66,67;0,00;100,00
lula_df_texto_contra.txt;24;23;23,00;21,74;78,26;52,17;13,04;13,04;0,00;0,00;13,04;13,04;0,00;13,04;17,39;21,74;17,39;4,35;13,04;0,00;0,00;8,70;0,00;17,39;4,35;0,00;0,00;17,39;0,00;0,00;0,00;4,35;0,00;4,35;0,00;0,00;0,00;34,78;0,00;4,35;0,00;4,35;0,00;0,00;8,70;17,39;0,00;0,00;0,00;0,00;4,35;0,00;0,00;0,00;8,70;13,04;4,35;13,04;0,00;0,00;0,00;0,00;0,00;4,35;0,00;0,00;13,04;8,70;0,00;34,78;0,00;8,70;0,00;0,00;0,00;0,00;0,00;8,70;8,70;0,00;8,70
lula_df_texto_contra.txt;25;1;1,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;100,00
lula_df_texto_contra.txt;26;3;3,00;66,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;166,67;0,00;0,00;33,33;0,00;0,00;0,00;0,00;0,00;66,67;0,00;66,67
lula_df_texto_contra.txt;27;4;4,00;75,00;50,00;25,00;25,00;25,00;0,00;0,00;25,00;25,00;0,00;25,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;25,00;0,00;0,00;25,00;25,00;0,00;25,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;0,00;100,00
lula_df_texto_contra.txt;28;11;11,00;9,09;45,45;36,36;9,09;9,09;0,00;0,00;9,09;9,09;0,00;9,09;9,09;9,09;9,09;9,09;0,00;0,00;0,00;0,00;9,09;9,09;0,00;0,00;0,00;9,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,18;0,00;0,00;0,00;0,00;0,00;0,00;9,09;9,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,09;18,18;18,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;63,64;0,00;0,00;9,09;0,00;0,00;0,00;0,00;0,00;18,18;0,00;36,36
lula_df_texto_contra.txt;29;10;10,00;20,00;60,00;50,00;10,00;20,00;0,00;0,00;10,00;20,00;0,00;10,00;10,00;10,00;10,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;60,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;30,00
lula_df_texto_contra.txt;30;20;20,00;40,00;65,00;35,00;15,00;5,00;0,00;0,00;0,00;5,00;0,00;15,00;0,00;20,00;10,00;20,00;0,00;0,00;5,00;5,00;10,00;0,00;5,00;10,00;5,00;15,00;0,00;0,00;5,00;15,00;10,00;5,00;0,00;5,00;5,00;35,00;10,00;5,00;15,00;10,00;5,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;15,00;5,00;0,00;20,00;5,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;5,00
lula_df_texto_contra.txt;31;71;71,00;73,24;25,35;11,27;4,23;4,23;0,00;0,00;4,23;2,82;1,41;2,82;4,23;2,82;0,00;0,00;1,41;0,00;1,41;4,23;2,82;0,00;0,00;1,41;1,41;4,23;0,00;1,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,45;1,41;0,00;0,00;0,00;0,00;0,00;5,63;0,00;4,23;0,00;0,00;4,23;0,00;0,00;0,00;0,00;2,82;4,23;4,23;11,27;2,82;2,82;1,41;1,41;0,00;0,00;0,00;0,00;0,00;2,82;0,00;85,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,82;0,00;83,10
lula_df_texto_contra.txt;32;24;24,00;8,33;91,67;58,33;20,83;12,50;8,33;0,00;4,17;4,17;0,00;12,50;4,17;16,67;8,33;4,17;4,17;0,00;4,17;16,67;8,33;0,00;4,17;0,00;12,50;29,17;0,00;8,33;8,33;4,17;4,17;0,00;0,00;0,00;0,00;29,17;4,17;4,17;8,33;4,17;0,00;8,33;12,50;8,33;16,67;0,00;4,17;8,33;4,17;0,00;0,00;4,17;4,17;29,17;4,17;12,50;0,00;0,00;0,00;0,00;4,17;0,00;4,17;0,00;4,17;0,00;0,00;16,67;0,00;0,00;4,17;0,00;0,00;0,00;4,17;0,00;8,33;0,00;0,00
lula_df_texto_contra.txt;33;24;24,00;16,67;83,33;62,50;20,83;16,67;0,00;0,00;16,67;8,33;0,00;12,50;8,33;25,00;12,50;0,00;8,33;12,50;0,00;12,50;20,83;4,17;4,17;0,00;0,00;29,17;0,00;0,00;0,00;16,67;16,67;0,00;0,00;0,00;0,00;54,17;8,33;4,17;8,33;8,33;0,00;8,33;25,00;12,50;8,33;0,00;4,17;4,17;4,17;4,17;0,00;0,00;4,17;12,50;4,17;8,33;0,00;0,00;4,17;0,00;0,00;4,17;0,00;0,00;0,00;4,17;0,00;25,00;0,00;4,17;0,00;0,00;0,00;0,00;0,00;8,33;8,33;0,00;4,17
lula_df_texto_contra.txt;34;5;5,00;60,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;160,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;100,00
lula_df_texto_contra.txt;35;7;7,00;57,14;28,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,57;28,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;142,86;0,00;0,00;28,57;0,00;0,00;0,00;0,00;0,00;28,57;0,00;85,71
lula_df_texto_contra.txt;36;7;7,00;57,14;28,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,57;28,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;142,86;0,00;0,00;28,57;0,00;0,00;0,00;0,00;0,00;28,57;0,00;85,71
lula_df_texto_contra.txt;37;7;7,00;57,14;28,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,57;28,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;142,86;0,00;0,00;28,57;0,00;0,00;0,00;0,00;0,00;28,57;0,00;85,71
lula_df_texto_contra.txt;38;7;7,00;57,14;28,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,57;28,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;142,86;0,00;0,00;28,57;0,00;0,00;0,00;0,00;0,00;28,57;0,00;85,71
lula_df_texto_contra.txt;39;7;7,00;57,14;28,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,57;28,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;142,86;0,00;0,00;28,57;0,00;0,00;0,00;0,00;0,00;28,57;0,00;85,71
lula_df_texto_contra.txt;40;10;10,00;50,00;20,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;80,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;50,00
